"";"ID";"Somme";"Moy";"Nbrcol";"Min";"Max";"SD";"targetMoy";"targetSD"
"1392";"X59900ceb2";5196000;2598000;2;1196000;4e+06;1982727,41444708;12615500;6788932,20617204
"1393";"ad7140414";288124000;57624800;5;4000;2e+08;84093945,2945335;10469828,572;11014434,8218934
"1394";"ce53d1a35";3602200000;24842758,6206897;145;2000;373800000;44695099,4579874;4308772,45696552;6357146,28910854
"1395";"bdadd6c34";1688180000;45626486,4864865;37;340000;2e+08;36181262,5091601;6421873,87405405;8013807,94365604
"1396";"X38df6c628";100114333,32;1206196,78698795;83;2000;1,8e+07;2396403,70635272;4198398,52698795;7181630,12422655
"1397";"X912028f4e";484388000;17299571,4285714;28;6000;7,6e+07;23169474,0064476;6588821,42857143;8872158,98464541
"1398";"f308f8d9d";424964342,68;3760746,39539823;113;3000;4,3e+07;7051361,64712246;5788342,79415929;8576896,68949534
"1399";"X1d871bff1";757384000;9350419,75308642;81;24000;6e+07;13407139,1083857;4060316,27382716;4886900,28210725
"1400";"bbd16b7a0";256366000;10681916,6666667;24;8000;1,2e+08;26364896,8696878;8182994,0475;10570354,3165947
"1401";"dbaff3010";4,3e+07;4,3e+07;1;4,3e+07;4,3e+07;NA;4500000;NA
"1402";"X7344de401";619404574;4129363,82666667;150;4000;4e+07;4995590,50166951;4681144,98666667;5345887,92930365
"1403";"X99463829b";11064000;737600;15;12000;5344000;1803547,48838425;7816966,66666667;7239515,36081828
"1404";"b19e65a65";391231246,68;4890390,5835;80;4000;5e+07;10761049,8813704;6007007,35575;8695890,29004155
"1405";"e871db27b";668516872;5026442,64661654;133;8000;6e+07;6638130,36278058;4950988,92766917;6729697,61174695
"1406";"X15bba6b9e";1860000;1860000;1;1860000;1860000;NA;570000;NA
"1407";"X7f6e612c7";38178000;1122882,35294118;34;180000;6750000;1069664,93662681;2696960,42176471;6971095,00827842
"1408";"a4511cb0b";3526177673,68;5302522,81756391;665;2000;8e+07;9169636,27136465;5253111,61774436;7384300,84956327
"1409";"b98f3e0d7";4411091154,16;6525282,77242604;676;2000;148452000;14685179,1663161;5086149,14461538;7924222,53284686
"1410";"X9ddb5842c";1712638000;46287513,5135135;37;4e+05;2e+08;37413592,6024677;4418458,17243243;7269333,76302577
"1411";"d53d64307";2704252000;14158387,434555;191;2000;214400000;31916621,6889974;6331160,31235602;8397889,67061303
"1412";"X9e88cfd02";206954000;6467312,5;32;68000;45600000;11718701,7954277;2518075,261875;3364343,04412558
"1413";"b6c0969a2";5666267590,38;7826336,45080111;724;2000;319612000;19631041,8181935;5965895,5929558;9367487,57653874
"1414";"ffa903344";378521140;7885857,08333333;48;4200;103360000;18361359,4637778;5020990,9725;6907321,26121705
"1415";"e9a1cb188";136660000;13666000;10;190000;5,4e+07;15720833,4526018;3038616,668;6522035,86101215
"1416";"f16a196c6";3380362471,44;5145148,35835616;657;2000;132820000;11429498,372076;4793441,91351598;7514408,42113904
"1417";"X8c0a1fa32";3694300801,54;5736491,92785714;644;4101,6;1e+08;9617787,57758764;5522524,02642857;7233803,29405914
"1418";"bd1c19973";2995371137,28;6373130,07931915;470;2000;1,1e+08;12331958,5560296;5333531,34778723;7480041,53555715
"1419";"X1084e5813";2581524000;71709000;36;20000;2,8e+08;81928573,6340764;6431072,75166667;8003684,3364244
"1420";"X0186620d7";468243666,82;1814897,93341085;258;2000;4e+07;4096424,68866973;4388984,44627907;5888657,72822663
"1421";"c4ed18259";1860000;1860000;1;1860000;1860000;NA;2300000;NA
"1422";"X686d60d8a";2965294405,58;20035773,0106757;148;1651,58;144400000;30225607,54432;6397355,18283784;8752406,30934674
"1423";"ed6e7fdaf";529568000;22065333,3333333;24;58000;65280000;26945431,3473129;4285277,77833333;6339834,67859702
"1424";"X1de4d7d62";2293229396,98;4747886,95026915;483;10500;1,8e+08;12836169,8947417;4907748,77602484;6830079,56323346
"1425";"b78487210";2684270000;65470000;41;20000;4e+08;93942451,8107881;6175377,46829268;7223211,14728571
"1426";"X409405788";1280000;1280000;1;1280000;1280000;NA;3e+06;NA
"1427";"X49063a8ed";842477952;6017699,65714286;140;898;6e+07;8924276,04011065;5699332,54428571;7435028,35587524
"1428";"ce375f93c";221908000;27738500;8;8000;7e+07;28689209,0365499;5384000;4444054,10290313
"1429";"X63895c382";1413236666,66;37190438,5963158;38;20000;1e+08;25794944,1580187;5663526,31578947;6059117,16338011
"1430";"ce3d7595b";6023749433,36;8320095,90243094;724;7000;333800000;18336607,2207444;6468225,67110497;8996853,91759795
"1431";"b64425521";3567907416,5;5270173,43648449;677;2000;8e+07;9352707,78790279;5081249,70342688;7492521,6587967
"1432";"c7753cbfc";1050511628;7839639,01492537;134;24000;75516000;11085715,1836869;4254893,28626866;7033908,33221597
"1433";"X2b8851e90";1504831018,28;4732173,01345912;318;988;7,2e+07;8324207,43085572;4209007,22886792;6333913,95687935
"1434";"X546e67d8f";965297672;17875882,8148148;54;1764;530400000;73828879,0716227;4253321,28111111;4308594,15360609
"1435";"X171b3a902";1280000;1280000;1;1280000;1280000;NA;950000;NA
"1436";"aa610feec";475888000;5469977,01149425;87;2000;57840000;11797939,4712343;3531310,20344828;5889070,12144796
"1437";"X155912a6b";10140000;2535000;4;1e+05;8420000;3951788,62457664;672000;499802,627710846
"1438";"X1a6d13c4a";5716070000;17062895,5223881;335;40000;860600000;59584594,4055766;6806971,68197015;9674459,54766472
"1439";"ef139d7ac";173334000;3466680;50;40000;2e+07;4992154,13174534;5069059,0136;6754368,35026665
"1440";"X7d69832bb";4486000;2243000;2;2086000;2400000;222031,529292576;2007000;1395828,78606224
"1441";"X7b5650f35";9160000;2290000;4;1220000;4500000;1509481,14706125;10589250;13608843,6289299
"1442";"X1c047a8ce";1120848840,68;6918820,00419753;162;472,68;58800000;10168369,1173204;5078754,9862963;7512221,86254051
"1443";"X480e78cb0";2402218424,6;8672268,68086643;277;1109;1,06e+08;13626330,6612439;5402547,46844765;7895212,45809254
"1444";"X3ebf86dd5";100989106;2805252,94444444;36;10000;2e+07;3769980,22182515;3806291,86833333;5304630,95516885
"1445";"X5341a81d1";543614000;22650583,3333333;24;42000;1e+08;30721017,1167624;5069966,66666667;4589527,47395707
"1446";"c08bf12d7";1216360000;12539793,814433;97;10000;107400000;21328779,8828338;5543088,31216495;7501419,08191711
"1447";"X29c64fa08";119238990;3613302,72727273;33;6400;2e+07;4484109,13792433;5904423,50787879;8586216,66580328
"1448";"X8966b4eee";1860000;1860000;1;1860000;1860000;NA;10879000;NA
"1449";"X39ba6f52f";68300000;13660000;5;3e+05;4e+07;15257063,9377306;6899600;8296770,50423838
"1450";"X8d1a99afd";63030000;10505000;6;1030000;2,4e+07;8086170,29254269;6764333,33333333;6456440,06141671
"1451";"X37a382722";3388200;847050;4;8200;1600000;872256,160769301;1412000;2034866,74420382
"1452";"X2684a37d2";1732400000;19912643,6781609;87;40000;2e+08;33242773,1282346;6124528,34689655;9034037,17964008
"1453";"f1f6d2370";35706000;1275214,28571429;28;240000;25940000;4844526,02395997;2605797,61928571;2666904,44195155
"1454";"X9fa38def3";3535720080,2;6359208,77733813;556;6000;1,1e+08;11936078,7876335;4955395,77895683;7238418,97300495
"1455";"fc34bcb91";5,29e+08;33062500;16;8e+06;7,8e+07;13752424,0287546;6857625;7102432,9810284
"1456";"ebe9f985f";714963000;7944033,33333333;90;8000;6e+07;14897155,9750492;8098666,79444444;11106867,3875584
"1457";"d14c16520";50470000;7210000;7;6e+06;1e+07;1412574,48181208;5297190,47714286;7295133,44024203
"1458";"X268040457";128701500;3139060,97560976;41;30000;24600000;7190548,69967786;1222244,71512195;2721942,94473689
"1459";"X30b3daec2";4229184257,14;6427331,69778115;658;2000;132820000;14261216,6252;5338619,80531915;7998459,47671339
"1460";"b43a7cfd5";10639808379,96;7399032,25310153;1438;2000;319612000;14667288,2436513;5900677,97723227;8612038,91148873
"1461";"c5a83ecbc";2119913513,22;8091272,95122137;262;54;1,2e+08;12846419,9076373;4872214,77465649;6900444,13210522
"1462";"X8f76eb6e5";1241986845,18;3652902,48582353;340;808;1e+08;7207113,69915063;5903815,43641176;7818121,94263191
"1463";"dacebaeaf";580584000;15691459,4594595;37;36000;1e+08;25507139,2561579;5193382,63675676;7288934,77210157
"1464";"a39758dae";4012302125,58;5917849,74274336;678;2000;132820000;13019688,5596821;5350814,28811209;8059570,91227332
"1465";"cc507de6c";929568112,74;2988964,99273312;311;242;29906000;4056979,51566635;5698607,74109325;6994231,97591521
"1466";"X76e9423c3";131498000;4870296,2962963;27;8000;5e+07;11777968,9342655;8340086,00740741;10018104,9640451
"1467";"b4da814b8";18324000;9162000;2;1524000;16800000;10801763,1894057;20061500;28197297,113376
"1468";"X4de164057";3328870000;12514548,8721805;266;10000;205600000;30056077,8076057;6161101,51;9244970,97373686
"1469";"ac0493670";1944233781,76;4320519,51502222;450;4000;1,3e+08;9630153,99394866;5076716,41013333;7194104,20166925
"1470";"X5f11fbe33";128131833,34;1025054,66672;125;6000;29320000;2736996,59768048;3140862,56096;6015641,41974945
"1471";"X41af7a4d0";61944000;20648000;3;1196000;43948000;21634202,1808062;1524333,33333333;2030158,69658836
"1472";"X482715cbd";1140458000;7039864,19753086;162;4000;6e+07;14051150,7667394;8354248,51987654;11216998,7043955
"1473";"X916d17652";182690874;6524674,07142857;28;50000;85600000;16264900,9478573;2757576,24785714;3207932,40587491
"1474";"X49a10e089";962630000;26017027,027027;37;20000;65280000;28727258,1420567;4845730,93135135;5367157,5910192
"1475";"X9282e1543";685055000;8155416,66666667;84;8000;6e+07;15451017,9741904;8514700,09619048;12080047,5876348
"1476";"de66047b0";723468000;4955260,2739726;146;20000;92600000;10898844,456341;4046728,76917808;6308931,01057643
"1477";"X94e568b42";292722000;13305545,4545455;22;322000;68400000;17479632,8928632;3166599,11454545;3728158,61600553
"1478";"d9c07e001";109336000;18222666,6666667;6;16000;7e+07;27443415,1421915;5785095,23666667;7674700,78340805
"1479";"X8b5c0fb4e";1081743128;6146267,77272727;176;11000;4,5e+07;8521673,18440039;4642307,06375;7064359,00011865
"1480";"X0df1d7b9a";1658568297,56;4015903,86818402;413;2000;5e+07;8194280,48418059;6903749,22605327;9992966,48171382
"1481";"X2fff1237e";322476000;23034000;14;114000;1e+08;33865638,6236051;8220809,52428571;11294872,19021
"1482";"X7ce55a1ce";13462000;13462000;1;13462000;13462000;NA;27288000;NA
"1483";"d24a55c98";577539129,22;14086320,224878;41;7600;301312000;47296683,8022161;2677483,69121951;4607645,84785847
"1484";"X248db7ce7";106178214;3122888,64705882;34;10000;2e+07;4297211,12180776;4260547,81705882;6197673,89324117
"1485";"X024c577b9";10472866956,92;7432836,7330873;1409;2000;319612000;14865064,7587259;5932425,65070263;8557942,75275191
"1486";"X159eb4fbc";4,21e+08;30071428,5714286;14;8e+06;3,3e+07;7247962,95747757;7025714,28571429;6470931,11155956
"1487";"X9af753e9d";1469325083,86;7857353,38962567;187;2094;8e+07;13475087,8491528;6520319,30983957;8524762,4632332
"1488";"X62d2a813b";1,6e+07;1,6e+07;1;1,6e+07;1,6e+07;NA;3358333,34;NA
"1489";"X04ef53271";608592000;20985931,0344828;29;36000;1e+08;32193761,2211823;7246531,60896552;9129274,08787237
"1490";"cda277b2a";512140000;6025176,47058824;85;2000;57840000;11473861,5673236;3867474,68258824;6167399,81650953
"1491";"X6820130f1";217026200;14468413,3333333;15;4800;79600000;25537108,4379985;3628977,77733333;5077650,13717754
"1492";"X2a3f07749";54030000;9005000;6;1030000;2e+07;6316973,16758588;5978527,77666667;5973210,64579689
"1493";"X4d2671746";5713979190,38;8197961,53569584;697;2000;319612000;20466585,7238803;6064684,77609756;9237386,72192865
"1494";"c6cbb2938";606796000;23338307,6923077;26;36000;1,26e+08;37175011,8082233;6684668,68153846;9224593,71146449
"1495";"X989d6e0f5";686466320;4160401,93939394;165;1568;36530544;5418811,75862192;5154806,28169697;6231729,88712098
"1496";"X51707c671";1601630226,2;4328730,34108108;370;2000;5e+07;8145520,5463293;7252456,84610811;10466405,6404963
"1497";"fe0c81eff";175976500;1478794,11764706;119;3000;4,8e+07;5852230,04606644;2890809,26336134;5772999,3490506
"1498";"X5c1f412ce";531955600;13998831,5789474;38;8000;301312000;49530528,0066045;3769702,63157895;6797731,80719076
"1499";"e75a24ec3";25240000;5048000;5;1e+05;1,4e+07;5984005,34759119;1304933,332;1596105,63301528
"1500";"X7ab926448";1492610320,32;4992007,76026756;299;4000;1e+08;9696239,98310141;3980543,78602007;6865137,41720813
"1501";"X612bf9b47";854297911;5146372,95783133;166;3400;1e+08;11208181,8940103;3867483,59361446;6437398,18160721
"1502";"c9160c30b";512849592,68;3586360,78797203;143;10942;44848000;6473398,96494889;4993844,49986014;6375917,73358693
"1503";"e8abdb1f5";324924000;11604428,5714286;28;70000;1e+08;21903688,4115837;3957642,46;5498192,8287669
"1504";"X157c8b45f";1966558000;49163950;40;2000;2,8e+08;71183758,952337;6267070,2385;6752614,12169382
"1505";"beb887591";200924000;3293836,06557377;61;4000;4e+07;7020507,30640915;3434563,49836066;4915037,34816675
"1506";"X657d07d19";39483000;987075;40;2000;3120000;691299,385494169;2978191,3135;4922333,953344
"1507";"X281c556a6";2901028000;76342842,1052632;38;20000;4e+08;87070387,5122993;8411012,53157895;8586357,33288941
"1508";"d421e03fd";1409020235,68;4776339,7819661;295;4000;68640000;8305633,40216018;3836371,11233898;6150471,33460654
"1509";"aac52d8d9";5806116223,84;8166126,89710267;711;2000;160160000;15744412,5738355;6032338,67265823;9312314,30583882
"1510";"X09e395f05";461676000;15919862,0689655;29;78000;316750000;58656060,1397942;4141929,81586207;4516643,14817608
"1511";"ba5bbaffc";252912666,66;2634506,944375;96;10000;4e+07;6323820,03885508;3733336,13166667;6519676,26435895
"1512";"b612f9b7e";2613243560,68;7918919,88084849;330;96;1,5e+08;16593620,8995073;5665384,46109091;7500802,05091207
"1513";"X8cff502b4";43906000;21953000;2;2086000;41820000;28096180,8436663;5989400;1257801,54237463
"1514";"X16be01500";362592000;17266285,7142857;21;36000;1,26e+08;32777813,8336632;7677887,7552381;9762675,10379597
"1515";"X19a45192a";1331738548;17073571,1282051;78;2400;193800000;35369400,3618456;4697070,20128205;4830001,34626564
"1516";"X252d12778";3,8e+08;9,5e+07;4;8e+07;1e+08;1e+07;4915750;6867886,54415122
"1517";"X5dae1d1e8";443261400;8865228;50;4000;106420000;21097258,0940983;4767641,9048;6263375,85267332
"1518";"e9f57e5c6";882770000;23858648,6486486;37;6000;65280000;28281061,5000139;4714765,76540541;5285122,59448107
"1519";"ea772e115";6343249404,92;7698118,20985437;824;4000;97400000;13439219,4766871;5877203,22376214;8285640,11657263
"1520";"X9d77330d2";664768000;34987789,4736842;19;42000;2e+08;52320654,3150333;4972482,45578947;6286011,14903246
"1521";"X5b943716b";7681711578,14;10437108,1224728;736;4000;1,5e+08;19977943,7706176;5341191,79478261;8252599,36233234
"1522";"X7c444370b";1314628438,04;4851027,44664207;271;2000;61200000;8925292,77085392;4442340,77166052;6983291,3473179
"1523";"X36cde3ce8";655820826,38;5962007,51254545;110;1493;5e+07;13278918,4957914;5407590,37636364;8096719,669683
"1524";"e03733f56";1008446597,66;3191286,7014557;316;136;6e+07;5780982,41477994;5727280,31651899;7336518,14895027
"1525";"e88913510";1033078332;13416601,7142857;77;2400;167600000;25782006,1344598;3792501,68987013;5004310,54990971
"1526";"X3658d3949";28000;28000;1;28000;28000;NA;2e+06;NA
"1527";"ad009c8b9";6243549682,68;7415142,14095012;842;2000;80698000;12651866,7633144;6051991,98346793;8542649,68308484
"1528";"X70b564f7b";541480000;18049333,3333333;30;20000;65280000;25426001,615687;4962994,76133333;6128501,25875547
"1529";"b85fa8b27";8956575925,66;11308807,9869444;792;2000;100100000;20271398,6915846;5502719,09623737;8013659,53439864
"1530";"X258412544";243440031,32;3381111,54611111;72;4000;5e+07;7357516,73284854;4690107,53388889;8275271,13357043
"1531";"X33329acea";63100000;10516666,6666667;6;4500000;2e+07;5646385,27437392;5788666,66666667;8081080,78580252
"1532";"X5ef415428";1061577666,66;4781881,38135135;222;2000;110810000;9928926,10786077;4623292,62792793;5906521,84421246
"1533";"X8225f7e05";8e+07;8e+07;1;8e+07;8e+07;NA;4e+05;NA
"1534";"X6eaeec74c";3500000;1166666,66666667;3;6e+05;1500000;493288,286231625;2599333,33333333;4382679,69778004
"1535";"X3475c6ad7";536907270;19175259,6428571;28;52000;301312000;57496731,7398596;3808474,83;4736143,81979564
"1536";"f5e0f4a16";4647160000;25817555,5555556;180;4000;309200000;43804140,6912726;7270762,80922222;10444050,6202148
"1537";"X2f5688490";349222000;17461100;20;36000;1e+08;27433417,0903413;5725486,111;7138092,73446455
"1538";"a6f9bb77e";254450000;36350000;7;1e+07;8e+07;28035528,0551898;212214,285714286;201897,221613469
"1539";"ed6c300c2";3285277288,78;6677392,86337398;492;6000;1,1e+08;13090918,0841402;5464028,0703252;7875222,57966784
"1540";"X12a00890f";1155392944,06;3048530,19540897;379;3000;1e+08;6512585,8922205;5354183,31134565;6421272,54627271
"1541";"a4529b4ef";439360000;9348085,10638298;47;40000;1,75e+08;28211622,7727308;5020645,58170213;7407186,18358115
"1542";"X1d2df346e";178057960;6594739,25925926;27;26000;85600000;16875429,3637316;3614923,45703704;4890242,05864746
"1543";"f8341140d";215174200;5248151,2195122;41;6000;106420000;17576037,4748565;4114833,44926829;6042803,63142005
"1544";"X341daa7d1";1682806297,62;3706621,80092511;454;6000;5e+07;7400904,49159044;6194392,57955947;9586780,2969026
"1545";"dc07f7e11";1335321242,88;4752032,89281139;281;4000;79800000;8467551,27169529;4479375,37217082;6276029,8659108
"1546";"X948e00a8d";3712074556;20737846,6815642;179;3514;144400000;27819808,3005534;5349328,09664804;7559568,48967022
"1547";"f80259ab3";163790444;3722510,09090909;44;144000;5,2e+07;9052836,7913338;4787190,80136364;7914989,92182124
"1548";"a2e5adf89";1272139250;13827600,5434783;92;4044;193800000;31252320,9217606;4707153,9976087;6668763,07476827
"1549";"b5a25e7c9";571804000;9222645,16129032;62;8000;5e+07;13830941,9603789;10161951,0725806;13038525,1077908
"1550";"X93a31829f";423164454;3586139,44067797;118;2000;5e+07;7075600,33072249;5532455,74;8107970,46837277
"1551";"X26ab20ff9";3264348333,32;13890843,9715745;235;2000;80400000;21565074,7289063;5301822,26323404;9482955,67806411
"1552";"abc207b83";1332428666,66;36011585,5854054;37;2e+05;2,3e+08;44529799,888789;6354011,32540541;6271312,41855658
"1553";"X9f57a28e7";88420000;29473333,3333333;3;13800000;59820000;26285740,1138589;25070000;8643303,7665004
"1554";"X74fb8f14c";1597292761,82;5103171,76300319;313;2000;51600000;8795981,21108547;4109230,42747604;6146551,17254368
"1555";"X983f4e3dc";1880000;626666,666666667;3;1e+05;1450000;722241,880074351;1298555,55333333;1962914,39786317
"1556";"e07ee6287";35436000;1476500;24;10000;25940000;5226197,89472065;2717715,47583333;4452932,15932674
"1557";"bdbb0cd24";707899000;8632914,63414634;82;5000;6e+07;15589762,4085675;9929599,36560976;12348079,1275196
"1558";"X5d4b3b236";1181650000;43764814,8148148;27;322000;4e+08;83324059,5141999;6933625,37259259;8801938,02305641
"1559";"X215ffb087";480174000;5001812,5;96;34000;7e+07;10423779,5108487;4354965,01708333;5277184,4870813
"1560";"X0c5eaf8a7";1860000;1860000;1;1860000;1860000;NA;14886000;NA
"1561";"X2dfea2ff3";1217856424;13683780,0449438;89;6000;167600000;26714402,7190799;4974433,67505618;7519407,22046222
"1562";"X53a550111";1547086726,18;4181315,47616216;370;2000;4,4e+07;7771386,21398347;7307788,52654054;10069571,4760816
"1563";"de7063efa";170570000;8122380,95238095;21;22000;4,6e+07;13100226,0075015;7717917,15714286;10848551,578697
